id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,strat_label
7566,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's As Kobe Comic Black T-shirt,Tshirts
16855,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Funky Eyewear Black Sunglasses,Sunglasses
41985,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Under The SunYellow T-shirt,Tshirts
37791,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Players Men Solid Blue Shirt,Shirts
9471,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Blue stripes Shirts,Shirts
24501,Men,Apparel,Topwear,Belts,Brown,Fall,2015.0,Formal,Pacific Gold Men Brown Leather Belt,Belts
22720,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Nike Men Navy Blue Flyclave LTR Casual Shoes,Casual Shoes
29411,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Giordano Men White Dial Watch,Watches
28271,Men,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,Old Spice Men Original Deo,Deodorant
24469,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Navy Blue Adi Mesh Flip Flops,Flip Flops
52882,Women,Apparel,Saree,Sarees,White,Summer,2012.0,Ethnic,FNF Printed Peach Sari,Sarees
25843,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Diva Women Printed Purple Kurta,Kurtas
30650,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Printed Black T-shirt,Tshirts
29521,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Playboy Women Pink Dial Watch,Watches
49011,Women,Accessories,Jewellery,Ring,Silver,Summer,2013.0,Casual,Lucera Women Silver Ring,Ring
18442,Women,Personal Care,Fragrance,Fragrance Gift Set,Pink,Spring,2017.0,Casual,Ed Hardy Women Spring Fragrance Gift Set,Fragrance Gift Set
37166,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,United Colors of Benetton Women Red Top,Tops
40104,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue T-shirt,Tshirts
23609,Women,Personal Care,Fragrance,Deodorant,White,Spring,2017.0,Casual,Nike Fragrances Women Blue Fantasy Deo,Deodorant
7667,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Wrangler Men's White Crew Length Socks,Socks
53319,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue T-shirt,Tshirts
15859,Unisex,Footwear,Flip Flops,Flip Flops,Green,Fall,2012.0,Casual,Warner Bros Kids Unisex LT Taz Flops Green Slippers,Flip Flops
2719,Boys,Apparel,Bottomwear,Trousers,Blue,Summer,2011.0,Casual,Disney Kids Boy's Tiger Print Denim Pants,Trousers
8998,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Contest HI Black Casual Shoes,Casual Shoes
5324,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Fila Men's Rowley White Red Shoe,Casual Shoes
6725,Unisex,Footwear,Shoes,Casual Shoes,Grey,Summer,2011.0,Casual,Puma Unisex Scrunch Grey Shoe,Casual Shoes
28042,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Jockey ELANCE Men Charcoal Brief 1008,Briefs
22952,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Reebok Men Grey Real Flex Sports Shoes,Sports Shoes
32480,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Proline Men Multicoloured Striped Polo T-shirt,Tshirts
21404,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Locomotive Men Printed White T-shirt,Tshirts
54812,Women,Accessories,Bags,Handbags,Grey,Summer,2010.0,Casual,Ivory Tag Grey Fur Handbag,Handbags
43226,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,United Colors of Benetton Women Purple Printed Shirt,Shirts
56427,Women,Personal Care,Eyes,Eyeshadow,Bronze,Spring,2017.0,Casual,Streetwear Groovy Baby Eye Shadow,Eyeshadow
56856,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2012.0,Casual,United Colors of Benetton Men Green Flip Flops,Flip Flops
11891,Men,Footwear,Shoes,Formal Shoes,Tan,Summer,2012.0,Formal,Franco Leone Men Formal Tan Formal Shoes,Formal Shoes
11290,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Floyd Fit Jeans,Jeans
53520,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Amante Black Full-Coverage Lace Bra BGBR11,Bra
21000,Men,Accessories,Belts,Belts,White,Winter,2016.0,Casual,Fastrack Men Leatherette White Belt,Belts
4725,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Disney Kids Boy's Royal Sailing Yellow Teen Kidswear,Tshirts
21165,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011.0,Casual,s.Oliver Women Layered Navy Blue Top,Tops
11029,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Check Purple Tops,Tops
59893,Women,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Casual,Femella Women Blue Shirt,Shirts
52817,Women,Accessories,Jewellery,Earrings,Red,Fall,2012.0,Casual,Adrika Red Earrings,Earrings
10237,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Men Croso Black Steel Watch,Watches
15185,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Arrow Sport Men Solid Black Sweaters,Sweaters
49469,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,2012.0,Casual,Vans Men Maroon Vulcanized Canvas Shoes,Casual Shoes
25949,Women,Accessories,Scarves,Scarves,Brown,Summer,2012.0,Casual,Femella Women Printed Brown Scarf,Scarves
53883,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,U.S. Polo Assn. Men Red Flip Flops,Flip Flops
2126,Men,Apparel,Topwear,Shirts,White,Spring,2011.0,Casual,Basics MenNavy Slim Fit Checked Shirt,Shirts
3675,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Fila Men's Chaser HI White Shoe,Casual Shoes
24653,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Brown Casual Handbag,Handbags
14641,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Probase Men Wide Check Blue Shirts,Shirts
21599,Men,Apparel,Bottomwear,Trousers,Black,Summer,2011.0,Formal,Indigo Nation Men Solid Black Trousers,Trousers
38432,Women,Accessories,Bags,Mobile Pouch,Red,Summer,2012.0,Casual,Baggit Women Red Affair Hoor Mobile Pouch,Mobile Pouch
2477,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2010.0,Sports,Nike Men's LunarFly Blue Shoe,Sports Shoes
33296,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Arrow Sport Men Check Navy Blue Slim Fit Shirt,Shirts
43757,Women,Accessories,Jewellery,Bangle,White,Fall,2012.0,Casual,Royal Diadem Set of 2 White Bangles,Bangle
29925,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Police Women White Dial Genuine Leather Watch PL12778MS,Watches
24156,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Aurelia Women Purple Striped Kurta,Kurtas
28343,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016.0,Casual,Idee Men Metallic Sunglasses,Sunglasses
32405,Women,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2012.0,Formal,Arrow Woman Navy Blue Trousers,Trousers
31813,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Black Dial Watch,Watches
24525,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mother Earth Men White Shirt,Shirts
43634,Women,Apparel,Dress,Dresses,Beige,Summer,2012.0,Casual,Vero Moda Women Beige Dress,Dresses
10046,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Puma Men Heroes Graphic Green Tshirts,Tshirts
27695,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Murcia Women Purple Handbag,Handbags
23468,Men,Accessories,Scarves,Scarves,Brown,Winter,2015.0,Casual,Lino Perros Men Brown Check Scarf,Scarves
30549,Unisex,Accessories,Socks,Socks,White,Summer,2012.0,Sports,Nike Unisex Pack of 3 Socks,Socks
28661,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Casual,Nike Men Air Max Full Court 2 Black Shoes,Sports Shoes
3785,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Basics Men Black & Green Striped Polo T-shirt,Tshirts
18289,Women,Apparel,Topwear,Kurtis,Blue,Fall,2011.0,Ethnic,Aneri Women Habiba Blue Kurti,Kurtis
40774,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Quiksilver Men Black Casual Shoes,Casual Shoes
31554,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2016.0,Casual,Woodland Men Khaki Casual Shoes,Casual Shoes
9562,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2011.0,Formal,Lee Cooper Men Jarrikan Brown Formal Shoes,Formal Shoes
2844,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Mr.Men Men's Mr.Busy Navy T-shirt,Tshirts
30852,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Kurta,Kurtas
12432,Men,Accessories,Socks,Socks,Brown,Fall,2011.0,Casual,Timberland Men Pack Of 3 Brown Socks,Socks
18455,Men,Personal Care,Fragrance,Fragrance Gift Set,White,Spring,2017.0,Casual,Nautica Voyage Men Fragrance Gift Set,Fragrance Gift Set
39979,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,2013.0,Casual,Gas Men Flint Grey Shoes,Casual Shoes
3913,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Urban Yoga Men's Hush White T-shirt,Tshirts
51167,Men,Accessories,Socks,Socks,Beige,Summer,2016.0,Casual,Raymond Men Beige Socks,Socks
27202,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Doodle Kids Boy Check Red Shirt,Shirts
21880,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,BIBA Women Solid Black Kurta,Kurtas
4200,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Blue Champs Kidswear,Tshirts
35477,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Bata Men Remo Black Formal Shoes,Formal Shoes
49885,Unisex,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Kids Unisex White Dial Analog Watch,Watches
49059,Men,Footwear,Shoes,Casual Shoes,Charcoal,Summer,2012.0,Casual,Flying Machine Men Charcoal Shoes,Casual Shoes
15820,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Facit Men Basic White Innerwear Vest,Innerwear Vests
28033,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Jockey ELANCE Men Black Y Front Briefs 1006,Briefs
21193,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2012.0,Casual,Quiksilver Unisex Navy Blue Backpack,Backpacks
33435,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Motto Taj Brown Sling Bag,Handbags
15294,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,ADIDAS Originals Unisex ST Bpack GR Black Backpacks,Backpacks
27717,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Handbag,Handbags
39288,Men,Footwear,Sandal,Sandals,Tan,Winter,2018.0,Casual,Red Chief Men Tan Sandals,Sandals
58269,Women,Accessories,Bags,Handbags,Brown,Fall,2012.0,Casual,Baggit Women Brown Handbag,Handbags
32113,Men,Apparel,Innerwear,Briefs,Red,Summer,2016.0,Casual,Playboy Men Rap Red Briefs,Briefs
57562,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Lotus Herbals Pure Colors  Moisturising Pink Blush Lipstick 614,Lipstick
54072,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,ADIDAS Men Blue Adipower Predator HG Sports Shoes,Sports Shoes
45933,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Women Silver Dial Watch,Watches
26441,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Spice Art Women Leatherette Grey Handbag,Handbags
7741,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men's Dna Lite Black Blue Shoe,Sports Shoes
27983,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Jockey ZONE Men Zone Grey Brief US14,Briefs
34981,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,Fabindia Women H& Printed Green Sari,Sarees
50988,Women,Apparel,Innerwear,Briefs,Pink,Summer,2017.0,Casual,Enamor Women Pink Briefs,Briefs
9755,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Classic Polo Men Ikon Red Polo Tshirts,Tshirts
30759,Men,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Fabindia Men Printed Black Kurta,Kurtas
13128,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Lee Cooper Men Brown Sandals,Sandals
15994,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Turtle Check Men Blue Shirt,Shirts
27186,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Grey Trousers,Trousers
35664,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,U.S. Polo Assn. Men Black Sandals,Sandals
56101,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Colorbar Musky Rose Star Lip Gloss 03,Lip Gloss
37519,Boys,Accessories,Gloves,Gloves,White,Summer,2012.0,Casual,Madagascar 3 Infant Boys White Mittens,Gloves
27489,Women,Apparel,Innerwear,Briefs,White,Fall,2015.0,Casual,Jockey Women White Bikini Briefs,Briefs
19052,Women,Footwear,Shoes,Heels,Brown,Spring,2013.0,Casual,Catwalk Women Classic Brown Flats,Heels
59258,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Titan Women Silver Dial Watch,Watches
2089,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010.0,Sports,Adidas Mens Pocket Polo T-shirt,Tshirts
45037,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Attivo Men White Dial Watch,Watches
39780,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Peter England Men Yellow Casual Shirts,Shirts
42728,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals,Flats
32239,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Women Printed Red Kurta,Kurtas
17584,Unisex,Accessories,Socks,Socks,Black,Fall,2011.0,Sports,ADIDAS Unisex Pack of 3 Crew Socks,Socks
17139,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Golden Strap Brown Handbag,Handbags
40594,Women,Apparel,Topwear,Kurtis,Rust,Summer,2012.0,Ethnic,Aurelia Women Rust Kurti,Kurtis
5885,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Men's Ducati Graphic Black T-shirt,Tshirts
56575,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Streetwear Beige Stay On 3 in 1 Makeup,Foundation and Primer
2822,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lee Cooper Men's Casual Felt Black Shoe,Casual Shoes
7898,Men,Apparel,Bottomwear,Shorts,Red,Fall,2011.0,Casual,Proline Men Red Shorts,Shorts
55948,Women,Personal Care,Nails,Nail Polish,Silver,Spring,2017.0,Casual,Colorbar Icy Silver Nail Lacquer 09,Nail Polish
27413,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Grey Melange,Summer,2018.0,Casual,Jockey Women Grey Melange Lounge Pants,Lounge Pants
29782,Men,Apparel,Bottomwear,Trousers,Green,Summer,2013.0,Casual,Basics Men Green Trousers,Trousers
26904,Women,Apparel,Topwear,Tops,Lavender,Summer,2012.0,Casual,Jealous 21 Women Lavender Top,Tops
58879,Men,Accessories,Ties,Ties,Red,Summer,2012.0,Casual,Hakashi Men Red Tie,Ties
45255,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO EDIFICE Men Black Dial Chronograph Watch ED152,Watches
37516,Boys,Apparel,Bottomwear,Leggings,White,Summer,2012.0,Casual,Madagascar3 Infant Boys White Leggings,Leggings
27460,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Jockey Black Seamless Bra 1718,Bra
52052,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,Myntra Men Grey Melange T-shirt,Tshirts
42152,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Mr. Men Green T-shirt,Tshirts
32803,Women,Footwear,Flip Flops,Flip Flops,Purple,Winter,2012.0,Casual,iPanema Women Neo Purple Flip Flops,Flip Flops
44187,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Nike Fragrances Women 5th Element Perfume 150 ml,Perfume and Body Mist
31106,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Printed White T-shirt,Tshirts
42035,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Women White Double Team Lite Casual Shoes,Casual Shoes
1658,Men,Apparel,Topwear,Jackets,Blue,Fall,2012.0,Sports,Nike Men Windrunner Blue Jacket,Jackets
49788,Men,Accessories,Headwear,Caps,Navy Blue,Summer,2012.0,Casual,Flying Machine Men Navy Blue Cap,Caps
36451,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2013.0,Sports,Spinn Men Swift Black Sports Shoes,Sports Shoes
10285,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Clarks Men Goya Rates Leather Black Formal Shoes,Formal Shoes
6941,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Men's Decade Ago Blue T-shirt,Tshirts
2984,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,Puma Men's Power Cat Graphic Red T-shirt,Tshirts
25121,Women,Accessories,Bags,Clutches,Black,Winter,2015.0,Casual,Lino Perros Women Gem Ring Black Clutch,Clutches
14533,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Mark Taylor Men Printed Green Tshirts,Tshirts
25045,Men,Accessories,Accessories,Accessory Gift Set,Blue,Winter,2015.0,Formal,Lino Perros Men Formal Blue Red Accessory Gift Set,Accessory Gift Set
20376,Women,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Casual,Urban Yoga Women Solid Blue Jacket,Jackets
9338,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Heroes Graphic White Tshirts,Tshirts
49119,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Deborah Chocolate Light Creator Shine Volume 1 Lipstick,Lipstick
6604,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Spykar Women's Day Beach  Blue Melange T-shirt,Tshirts
36494,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Folklore Women Printed Black Kurta,Kurtas
35777,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Force 10 Men Black & Green Sports Shoes,Sports Shoes
18677,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2011.0,Casual,Fila Men Navy Blue Ziggles Flip Flops,Flip Flops
34594,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Tonga Women Red Top,Tops
19015,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,ADIDAS Originals Women G Trf Graph Pink T-Shirt,Tshirts
13188,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men Dls Spry Black Sports Shoes,Sports Shoes
14450,Women,Footwear,Shoes,Casual Shoes,Silver,Summer,2012.0,Casual,Enroute Women Casual Silver Casual Shoes,Casual Shoes
13951,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Men Printed Purple Tshirts,Tshirts
49148,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017.0,,Deborah Extra Lip Liner 01,Lip Liner
8521,Unisex,Accessories,Bags,Duffel Bag,Black,Summer,2011.0,Casual,Nike Unisex Nike Checks Black Duffle Bags,Duffel Bag
11042,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Check Purple Shirts,Shirts
7814,Men,Apparel,Topwear,Tshirts,Purple,Summer,2013.0,Casual,Proline Men Purple Polo T-shirt,Tshirts
48758,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set,Jewellery Set
14657,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Probase Men Solid DK.Grey Trousers,Trousers
7533,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,Nike Men's As T90 Black Short,Shorts
27738,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Handbag,Handbags
56982,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,HM Women Black Sandals,Flats
26233,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Proline Men Red Polo T-shirt,Tshirts
11090,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Check Blue Shirts,Shirts
32943,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Neo Unisex Court Sequence Black Shoes,Casual Shoes
7844,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Women Cabana Racer SL JR Black Blue Green Shoe,Sports Shoes
58861,Men,Accessories,Cufflinks,Cufflinks,Copper,Summer,2017.0,Casual,Hakashi Men Copper Cufflinks,Cufflinks
37923,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,Mineral Women Orange Top,Tops
51259,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Park Avenue Men Black Belt,Belts
52379,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015.0,Casual,Red Rose Women Peach Nightdress,Nightdress
16457,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt,Shirts
27626,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Scullers Men Check Brown Cargo Shorts,Shorts
31598,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Mark Taylor Men Printed Red T-shirt,Tshirts
20773,Women,Footwear,Shoes,Flats,Red,Summer,2011.0,Casual,Carlton London Women Classy Red Sandals,Flats
8079,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,ADIDAS Men Zeitfrei Slide Ff Black Sandals,Sandals
5842,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Puma Men's Ferrari White T-shirt,Tshirts
34190,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Printed Red T-shirt,Tshirts
47476,Women,Footwear,Shoes,Flats,Maroon,Summer,2012.0,Casual,Tiptopp Women Maroon Flats,Flats
56111,Women,Personal Care,Lips,Lip Gloss,Maroon,Spring,2017.0,Casual,Colorbar Wine Not Lip Pot 016,Lip Gloss
19389,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,ADIDAS Men Printed White Tshirt,Tshirts
42247,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Sepia Women Green Top,Tops
28728,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women Printed White Kurta,Kurtas
34165,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top,Tops
28530,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Sports,Nike Women Sprinter Grey T-shirt,Tshirts
37931,Women,Apparel,Topwear,Tunics,Peach,Summer,2012.0,Casual,Mineral Women Peach Tunic,Tunics
44908,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White and Red Striped Polo neck T-shirt,Tshirts
19501,Men,Accessories,Socks,Socks,Navy Blue,Fall,2010.0,Casual,Puma Men Ftpa Quarters Navy Blue Socks,Socks
15046,Boys,Apparel,Topwear,Sweatshirts,Red,Fall,2011.0,Casual,ADIDAS Kids Boys Solid Red Sweatshirts,Sweatshirts
50819,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,New Hide Men Brown Wallet,Wallets
47535,Women,Footwear,Shoes,Flats,Pink,Winter,2012.0,Ethnic,Portia Women Pink Flats,Flats
7096,Unisex,Accessories,Bags,Backpacks,Red,Winter,2015.0,Casual,Wildcraft Unisex Red Backpack,Backpacks
53780,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt,Tshirts
13500,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Chimp Men VVVIP Grey T-shirts,Tshirts
52688,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Just Cavalli Women Silver Watch,Watches
56996,Women,Footwear,Shoes,Flats,Yellow,Winter,2012.0,Casual,HM Women Yellow Sandals,Flats
59716,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Summer,2012.0,Casual,Avirate Black Babydoll Nightdress,Nightdress
53061,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Rocia Women Brown Handbag,Handbags
34988,Women,Apparel,Saree,Sarees,Navy Blue,Summer,2012.0,Ethnic,Fabindia H& Printed Navy Blue Cotton Mull Sari,Sarees
27443,Women,Apparel,Topwear,Tshirts,Pink,Winter,2015.0,Casual,Jockey Women Pink T-Shirt,Tshirts
55031,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,Casual,Lakme Absolute Matte Pure Glam Lipstick 201,Lipstick
20191,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Grey Polo T-shirt,Tshirts
42834,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,French Connection Women Grey & Brown Handbag,Handbags
46295,Women,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,Jacques M Women Enamor Deo,Deodorant
7262,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Rockport Men's Gavia Black Shoe,Casual Shoes
2498,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010.0,Casual,Numero Uno Men's Casual Black Canvas Shoe,Casual Shoes
9711,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple Green Shirts,Shirts
40573,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,W Women Cream Kurta,Kurtas
10385,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Women Vitality Stones 168 White Watches,Watches
